date,serial_number,failure,smart_1_normalized,smart_5_raw,smart_9_normalized,smart_187_raw,smart_188_raw,smart_194_raw,smart_198_raw,smart_199_raw
2014-02-10,Z300ZQZB,0,119,0,100,0,0,27,0,0
2014-02-10,Z300ZTKY,0,120,0,100,0,0,22,0,0
2014-02-10,Z300ZV0Q,0,119,0,100,0,0,28,0,0
2014-02-10,Z3011WSQ,0,119,0,100,0,0,23,0,0
2014-02-10,Z30149E3,0,119,0,100,0,0,26,0,0
2014-02-10,Z3015LMD,0,115,0,100,0,0,26,0,0
2014-02-11,W300R9GX,0,115,0,100,0,0,17,0,0
2014-02-11,Z300ZK1B,0,119,0,100,0,0,23,0,0
2014-02-11,Z30111TK,0,117,0,100,0,1,26,0,0
2014-02-12,Z300CQPL,0,107,0,96,0,0,23,0,0
2014-02-12,Z300W4X3,0,118,0,99,0,0,21,0,0
2014-02-12,Z300YLPT,0,118,0,100,0,0,20,0,0
2014-02-12,Z3011WR7,0,109,0,100,0,0,27,0,0
2014-02-12,Z301480S,0,117,0,99,0,0,22,0,0
2014-02-12,Z30149HR,0,119,0,100,0,0,19,0,0
2014-02-12,Z3015CLD,0,117,0,99,0,0,21,0,0
2014-02-12,Z3015LHC,0,119,0,100,0,0,20,0,0
2014-02-13,Z3015CJ2,0,114,0,100,0,0,27,0,0
2014-02-13,Z3015LVB,0,108,0,100,0,0,22,0,0
2014-02-14,5XW040CZ,0,114,0,63,0,0,23,0,0
2014-02-14,5YD1P2Q1,0,108,0,95,0,0,26,0,0
2014-02-14,6XW04BVT,0,117,50,57,0,0,16,0,0
2014-02-14,6XW0CWBB,0,119,37,76,0,0,20,0,0
2014-02-14,6XW0VV3S,0,118,0,60,0,65537,21,0,0
2014-02-14,6XW0WD6H,0,115,0,60,0,4,24,0,0
2014-02-14,6XW1C5AH,0,115,0,81,0,0,18,0,0
2014-02-14,9VS21RQH,0,116,0,55,0,21475164165,21,0,0
2014-02-14,9XW01S28,0,117,0,58,0,0,21,0,0
2014-02-14,S1F01SJV,0,116,0,81,6,51540394003,25,0,1
2014-02-14,S1F049N6,0,117,0,80,21,47245361164,21,0,0
2014-02-14,S1F04ZYD,0,113,0,83,0,30065229831,28,16,0
2014-02-14,S1F05BXV,0,118,0,83,43,38655295498,23,40,0
2014-02-14,S1F06TSY,0,117,6448,83,2,30065229831,19,0,0
2014-02-14,S1F0J57N,0,112,0,85,2,51540393996,30,16,0
2014-02-14,S1F0QYPA,0,117,0,85,0,85900656660,29,0,0
2014-02-14,S1F0RKT7,0,102,0,86,0,68720525354,23,0,13
2014-02-14,S1F10P0S,0,119,0,90,0,30065229831,29,0,0
2014-02-14,S2X6CEJM,0,117,0,99,0,11,25,0,0
2014-02-14,W1F036A8,0,114,0,79,0,50,20,32,10
2014-02-14,W1F03W3T,0,118,0,83,0,47245361164,25,0,0
2014-02-14,W1F08J29,0,100,0,83,0,51540393996,23,0,0
2014-02-14,W1F099YL,0,119,0,82,6,25770197015,22,0,106
2014-02-14,W1F0KD47,0,111,320,85,0,47245361163,22,0,1
2014-02-14,W1F0QFYH,0,115,0,86,0,47245361164,20,0,0
2014-02-14,W1F0RX9Y,0,105,0,86,0,60130459662,23,0,0
2014-02-14,W1F0VL7M,0,112,0,86,0,51540393996,24,0,0
2014-02-14,W1F0ZDTJ,0,115,0,90,0,103080787992,24,0,0
2014-02-14,W1F1BFP5,0,107,0,89,0,0,30,0,0
2014-02-14,W3004Z68,0,114,0,98,0,0,20,0,0
2014-02-14,W3006NXV,0,119,0,95,0,0,17,0,0
2014-02-14,W300BH2W,0,116,0,94,0,0,19,0,0
2014-02-14,W300BN92,0,116,0,94,0,0,21,0,0
2014-02-14,W300CVKN,0,116,0,94,0,0,21,0,0
2014-02-14,W300D29E,0,118,0,98,0,0,23,0,0
2014-02-14,W300D2HH,0,118,0,94,0,0,20,0,0
2014-02-14,W300D7R1,0,111,0,94,0,0,24,0,0
2014-02-14,W300J485,0,119,0,98,0,0,21,0,0
2014-02-14,W300K1PD,0,109,0,98,0,0,21,0,0
2014-02-14,Z1F0AHAT,0,118,0,89,6,0,24,0,0
2014-02-14,Z1F0MV43,0,119,0,86,0,0,19,0,0
2014-02-14,Z1Z03VF5,0,112,0,93,0,0,34,0,0
2014-02-14,Z290T7JT,0,116,0,78,0,0,25,0,1
2014-02-14,Z290VG9Q,0,117,0,79,0,4295032852,22,0,1
2014-02-14,Z290VYJ8,0,118,0,78,0,0,29,0,0
2014-02-14,Z290ZW1G,0,112,0,81,0,0,26,0,0
2014-02-14,Z300GQ8H,0,114,0,95,0,0,19,0,0
2014-02-14,Z300J9X8,0,114,0,96,0,0,19,0,0
2014-02-14,Z300JDYL,0,112,0,95,0,0,17,0,0
2014-02-14,Z300MQEG,0,115,0,95,0,0,30,0,0
2014-02-14,Z300NQAZ,0,118,0,97,0,0,25,0,0
2014-02-14,Z300P96B,0,119,0,97,0,0,19,0,0
2014-02-14,Z300PM9Y,0,117,0,98,0,10196408011086,20,0,3598
2014-02-14,Z300WCHJ,0,118,0,99,0,0,19,0,0
2014-02-14,Z300WVCP,0,119,0,99,0,0,22,0,0
2014-02-14,Z300X7EZ,0,113,0,99,0,0,24,0,0
2014-02-14,Z300XEF8,0,111,0,99,0,0,22,0,0
2014-02-14,Z300XEPD,0,114,0,98,0,0,22,0,0
2014-02-14,Z300XFYN,0,119,0,99,0,0,24,0,0
2014-02-14,Z300YP20,0,117,0,100,0,0,26,0,0
2014-02-14,Z300ZT46,0,119,0,100,0,0,22,0,0
2014-02-14,Z300ZT9H,0,109,0,100,0,0,24,0,0
2014-02-14,Z30149LC,0,118,0,99,0,0,24,0,0
2014-02-14,Z30149Q2,0,114,0,100,0,0,19,0,0
2014-02-14,Z3014HYP,0,116,0,99,0,0,19,0,0
2014-02-14,Z3015C8H,0,119,0,99,0,0,17,0,0
2014-02-14,Z3015CJ3,0,120,0,99,0,4295032833,26,0,0
2014-02-14,Z3015CLD,0,119,0,99,0,0,21,0,0
2014-02-15,5XW1FBAJ,0,119,0,90,0,0,28,0,0
2014-02-15,6VMX5E3X,0,117,0,76,0,38,22,0,0
2014-02-15,6XW00XTQ,0,116,0,58,0,2,19,0,0
2014-02-15,6XW0107S,0,118,0,58,0,0,18,0,0
2014-02-15,6XW01KG2,0,118,0,58,0,1,20,0,0
2014-02-15,6XW03880,0,116,0,56,0,0,22,0,0
2014-02-15,6XW04QTF,0,112,0,61,0,0,21,0,0
2014-02-15,6XW055EN,0,119,0,56,0,0,22,0,0
2014-02-15,6XW0TBXY,0,118,620,60,0,0,21,0,0
2014-02-15,6XW0VB0R,0,102,0,67,0,0,25,0,0
2014-02-15,9VS36KEM,0,115,4,78,0,1,20,0,0
2014-02-15,9XW01GPB,0,115,0,59,0,4295032833,25,0,3
2014-02-15,9XW01QRT,0,119,0,58,0,0,21,0,0
2014-02-15,S1F04D2N,0,119,0,80,0,42950328331,26,0,0
2014-02-15,S1F06ZX2,0,115,0,90,0,73015558161,28,0,0
2014-02-15,S1F0A1S9,0,120,0,84,2,55835426839,27,0,27
2014-02-15,S1F0CVA6,0,114,0,85,0,42950328330,23,0,0
2014-02-15,S1F0S5F0,0,114,0,86,0,103080787992,24,0,0
2014-02-15,S1F0TPZ0,0,114,0,87,0,68720525328,26,0,0
2014-02-15,W0Q51SKJ,0,117,0,89,0,16,24,0,0
2014-02-15,W0Q6JBPX,0,118,0,94,0,66,32,0,0
2014-02-15,W1F03BAN,0,115,0,81,0,73015558161,24,0,0
2014-02-15,W1F08EE9,0,119,0,81,0,77310590994,19,0,0
2014-02-15,W1F09TJZ,0,117,0,82,6,47245361165,20,0,0
2014-02-15,W1F0A5TA,0,116,0,83,0,30065229836,26,0,4
2014-02-15,W1F0B2KY,0,118,216,83,10,42950328407,28,0,98
2014-02-15,W1F0G0NT,0,114,0,89,0,0,25,0,0
2014-02-15,W1F0H4KF,0,114,0,90,0,25770196998,25,0,1
2014-02-15,W1F0TB1H,0,117,0,86,0,73015558161,22,0,0
2014-02-15,W1F0THPN,0,110,0,85,0,64425492495,27,0,0
2014-02-15,W1F0W376,0,117,0,85,0,47245361165,24,0,0
2014-02-15,W1F14HAQ,0,117,0,90,0,55835426944,29,0,0
2014-02-15,W1F14NE5,0,112,0,90,0,60130459666,30,0,0
2014-02-15,W1F1D9H1,0,116,0,89,0,0,25,0,0
2014-02-15,W3005S35,0,115,0,96,0,0,21,0,0
2014-02-15,W3006B3R,0,115,0,95,0,0,17,0,0
2014-02-15,W300999B,0,117,0,94,0,0,28,0,0
2014-02-15,W300B34H,0,117,0,95,0,0,24,0,0
2014-02-15,W300CT2Q,0,120,0,97,0,0,19,0,0
2014-02-15,W300FZGG,0,118,0,96,0,0,18,0,0
2014-02-15,W300GLSS,0,117,0,97,0,0,21,0,0
2014-02-15,W300KQT5,0,117,0,98,0,0,23,0,0
2014-02-15,W300SV2V,0,119,0,100,0,0,22,0,0
2014-02-15,Z1F07HH0,0,114,0,79,0,47,25,0,1
2014-02-15,Z1F0L4MF,0,119,0,85,0,77310590994,24,0,0
2014-02-15,Z1F0LSNZ,0,114,0,85,0,81605623910,28,0,18
2014-02-15,Z1F0QKMV,0,117,0,85,0,47245361163,25,0,0
2014-02-15,Z1F0RAHT,0,116,0,86,0,77310590996,23,0,2
2014-02-15,Z3002X6J,0,116,0,99,0,0,21,0,0
2014-02-15,Z300CLXX,0,115,0,96,0,0,21,0,0
2014-02-15,Z300CPGZ,0,99,0,96,0,0,17,0,0
2014-02-15,Z300GQCN,0,116,0,95,0,0,20,0,0
2014-02-15,Z300GQGV,0,117,0,95,0,0,20,0,0
2014-02-15,Z300GZ5R,0,103,0,95,0,0,23,0,0
2014-02-15,Z300J9LL,0,108,0,96,0,0,23,0,0
2014-02-15,Z300J9X8,0,117,0,96,0,0,19,0,0
2014-02-15,Z300K03A,0,115,0,96,0,0,20,0,0
2014-02-15,Z300KCL7,0,114,0,96,0,0,23,0,0
2014-02-15,Z300MQBH,0,120,0,95,0,0,23,0,0
2014-02-15,Z300NPM0,0,119,0,97,0,0,20,0,1
2014-02-15,Z300PA4B,0,117,0,97,0,0,21,0,0
2014-02-15,Z300PB6D,0,117,0,97,0,0,17,0,0
2014-02-15,Z300PL8E,0,114,0,97,0,0,23,0,0
2014-02-15,Z300W5VM,0,114,0,99,0,0,23,0,0
2014-02-15,Z300W5XE,0,117,0,98,0,0,26,0,0
2014-02-15,Z300WWWM,0,119,0,98,0,0,20,0,0
2014-02-15,Z300XE96,0,114,0,99,0,0,23,0,0
2014-02-15,Z300XFZB,0,117,0,99,0,0,25,0,0
2014-02-15,Z300XG4X,0,113,0,99,0,0,25,0,0
2014-02-15,Z300XG5Z,0,112,0,98,0,0,25,0,0
2014-02-15,Z300YV30,0,117,0,100,0,0,23,0,0
2014-02-15,Z300ZK6G,0,108,0,100,0,0,23,0,1
2014-02-15,Z300ZTKV,0,117,0,100,0,0,28,0,0
2014-02-15,Z30111N8,0,113,0,100,0,0,23,0,0
2014-02-15,Z3011RN2,0,119,0,99,0,0,25,0,0
2014-02-15,Z30149E6,0,117,0,99,0,0,19,0,0
2014-02-15,Z3014A4T,0,120,0,99,0,0,21,0,0
2014-02-15,Z3015C8S,0,119,0,99,0,0,21,0,0
2014-02-15,Z3015LFN,0,119,0,100,0,0,22,0,0
2014-02-16,5XW04856,0,116,0,58,0,1,23,0,1
2014-02-16,5XW1P4M8,0,119,0,81,0,0,22,0,0
2014-02-16,6VYBENF0,0,109,0,81,0,104,24,0,0
2014-02-16,6XW038JE,0,114,0,56,0,983062,22,0,10
2014-02-16,6XW038TG,0,118,0,57,0,0,18,0,0
2014-02-16,6XW04F1B,0,117,0,56,0,0,23,0,0
2014-02-16,6XW0NA0K,0,117,0,73,0,0,16,0,0
2014-02-16,6XW1F85P,0,119,0,65,0,0,30,0,0
2014-02-16,9VS2B8MB,0,117,3,58,5,55835426829,29,0,0
2014-02-16,9XK0GF39,0,119,0,80,6,0,28,0,14
2014-02-16,S1F02CAK,0,117,0,83,0,47245361163,26,0,0
2014-02-16,S1F035J5,0,111,0,82,0,38655295497,22,0,0
2014-02-16,S1F06GNA,0,118,0,83,6,30065229831,22,0,7
2014-02-16,S1F0A3R9,0,120,0,84,0,64425492495,26,0,0
2014-02-16,S2X4LMAW,0,107,0,98,0,5,23,0,0
2014-02-16,W1F03ELZ,0,118,0,80,0,47245361165,25,0,1
2014-02-16,W1F0A4PA,0,119,0,83,2,30065229833,26,0,2
2014-02-16,W1F0AP0P,0,116,0,83,2,30065229831,24,0,2
2014-02-16,W1F0APM5,0,116,0,82,0,55835426829,20,8,0
2014-02-16,W1F0HR8C,0,119,0,85,0,60130459662,34,0,0
2014-02-16,W1F0KD36,0,111,0,85,0,55835426829,32,0,0
2014-02-16,W1F0ZG5V,0,110,0,90,0,77310590994,26,0,0
2014-02-16,W1F1CHY9,0,114,0,89,0,81605623878,29,0,205
2014-02-16,W1F1CNV3,0,119,0,90,0,0,28,0,0
2014-02-16,W3004ZEC,0,117,0,95,0,0,18,0,0
2014-02-16,W3006HM1,0,119,0,95,0,0,24,0,0
2014-02-16,W300ADHG,0,114,0,94,0,0,19,0,0
2014-02-16,W300AYTW,0,119,0,94,0,0,23,0,0
2014-02-16,W300B714,0,108,0,95,0,0,24,0,0
2014-02-16,W300BNM1,0,117,0,95,0,0,18,0,0
2014-02-16,W300BPYL,0,119,24,94,20,0,26,0,0
2014-02-16,W300BR3C,0,111,0,94,0,0,27,0,0
2014-02-16,W300E0E8,0,117,0,94,0,0,20,0,0
2014-02-16,W300GC9H,0,119,0,95,0,0,19,0,0
2014-02-16,W300H348,0,115,0,98,0,0,21,0,0
2014-02-16,W300J2JV,0,117,0,98,0,0,23,0,0
2014-02-16,W300J8DX,0,118,0,97,0,0,18,0,0
2014-02-16,W300JRZK,0,111,0,96,0,0,18,0,0
2014-02-16,W300JS5V,0,119,0,96,0,0,24,0,0
2014-02-16,W300KKJS,0,118,0,100,0,0,20,0,0
2014-02-16,W300L6AL,0,108,0,98,0,0,22,0,0
2014-02-16,W300R8B8,0,117,0,100,0,0,18,0,0
2014-02-16,Z1F0385D,0,117,0,86,0,64,23,0,127
2014-02-16,Z1F0B5AN,0,114,0,96,0,0,22,0,0
2014-02-16,Z1F0N5AD,0,105,0,85,0,68720525328,26,0,0
2014-02-16,Z1F0Q3Z3,0,117,0,91,0,0,24,0,2
2014-02-16,Z1Z047A7,0,114,0,93,0,0,28,0,0
2014-02-16,Z290M6N5,0,116,0,84,0,0,24,0,0
2014-02-16,Z290RXMT,0,113,0,78,0,0,25,0,0
2014-02-16,Z300GYNP,0,114,0,95,0,0,21,0,0
2014-02-16,Z300GZ3B,0,117,0,95,0,0,18,0,0
2014-02-16,Z300GZEN,0,115,0,95,0,0,18,0,0
2014-02-16,Z300J684,0,117,0,98,0,0,22,0,0
2014-02-16,Z300KV1L,0,118,0,99,0,0,23,0,0
2014-02-16,Z300NK4Y,0,117,0,99,0,0,21,0,0
2014-02-16,Z300NRHZ,0,103,0,97,0,0,28,0,0
2014-02-16,Z300NS80,0,114,0,97,0,0,23,0,0
2014-02-16,Z300P8TV,0,117,0,97,0,0,19,0,0
2014-02-16,Z300VZNV,0,117,0,99,0,0,23,0,0
2014-02-16,Z300W5DP,0,113,0,98,0,0,21,0,0
2014-02-16,Z300WFS5,0,112,0,99,0,0,24,0,0
2014-02-16,Z300YVCL,0,119,0,100,0,0,24,0,0
2014-02-16,Z300ZRVT,0,117,0,100,0,0,29,0,0
2014-02-16,Z300ZTT9,0,106,0,100,0,0,20,0,0
2014-02-16,Z300ZV9C,0,116,0,100,0,0,26,0,0
2014-02-16,Z3010DL8,0,111,0,100,0,0,26,0,0
2014-02-16,Z30111CQ,0,117,0,100,0,0,21,0,0
2014-02-16,Z30148N8,0,102,0,99,0,0,22,0,0
2014-02-16,Z3015C6E,0,118,0,100,0,0,18,0,0
2014-02-16,Z3015CDJ,0,117,0,100,0,0,22,0,0
2014-02-17,5XW0X1B4,0,114,42,84,0,0,22,0,0
2014-02-17,6VYA6RMB,0,113,0,71,0,38,23,0,0
2014-02-17,6XW00X76,0,117,0,56,0,0,21,0,0
2014-02-17,6XW02EGB,0,115,0,56,0,0,22,0,0
2014-02-17,6XW046KK,0,115,0,61,0,0,20,0,0
2014-02-17,6XW0QRAA,0,116,0,60,1,0,21,0,0
2014-02-17,6XW0W4GF,0,119,1965,60,6,1,24,0,0
2014-02-17,6XW105LY,0,117,0,64,0,0,22,0,0
2014-02-17,6XW1EJN2,0,118,0,81,0,2,20,0,0
2014-02-17,9VS2BCEY,0,118,4,58,0,8590065666,29,0,0
2014-02-17,9VS4SS5N,0,112,0,78,0,21475164165,24,0,1
2014-02-17,9XW01YCD,0,103,0,59,0,0,19,0,0
2014-02-17,9XW02BF1,0,115,0,61,0,0,28,0,0
2014-02-17,S1F00VNQ,0,117,0,80,12,68720525328,20,0,0
2014-02-17,S1F032C6,0,118,0,81,0,34360262669,21,0,7
2014-02-17,S1F032EM,0,118,0,81,6,38655295596,19,8,381
2014-02-17,S1F034RP,0,115,0,81,0,60130459662,20,16,3
2014-02-17,S1F04CJ4,0,118,0,84,6,34360262664,22,16,0
2014-02-17,S1F0RWXP,0,103,0,87,0,73015558162,26,0,0
2014-02-17,S1F0S65X,0,118,0,87,0,85900656660,22,0,0
2014-02-17,S1F0S66N,0,118,0,86,0,42950328330,24,0,0
2014-02-17,S1F0T2LA,0,111,328,87,1,55835426829,22,0,0
2014-02-17,S2X6BC4Q,0,117,0,97,0,18,23,0,0
2014-02-17,W1F08DX3,0,119,0,81,0,64425492601,23,0,119
2014-02-17,W1F08ECH,0,118,0,81,0,64425494371,23,0,7353
2014-02-17,W1F09BTN,0,107,0,82,8,55835426829,24,0,0
2014-02-17,W1F0ARCN,0,116,0,83,0,60130459836,20,0,271
2014-02-17,W1F0BA20,0,107,0,82,0,64425492495,20,0,0
2014-02-17,W1F0X6TM,0,115,0,85,0,85900656660,21,0,5
2014-02-17,W1F1CKSX,0,117,0,89,0,8590065666,29,0,14
2014-02-17,W1F1DN0Y,0,119,0,89,0,47245361164,27,0,0
2014-02-17,W3008AFE,0,113,0,94,0,0,22,0,0
2014-02-17,W3008L6X,0,117,0,94,0,0,22,0,0
2014-02-17,W30091BN,0,117,0,94,0,0,27,0,0
2014-02-17,W300B38Z,0,114,0,95,0,0,24,0,0
2014-02-17,W300BNJ2,0,117,0,94,0,0,22,0,0
2014-02-17,W300BNY9,0,114,0,99,0,0,22,0,0
2014-02-17,W300D3YD,0,118,0,94,0,0,22,0,0
2014-02-17,W300D72R,0,116,0,98,0,0,22,0,0
2014-02-17,W300E05Q,0,114,0,94,0,0,27,0,0
2014-02-17,W300H064,0,115,0,96,0,0,17,0,0
2014-02-17,W300J3BB,0,114,0,98,0,0,23,0,0
2014-02-17,W300K1WK,0,115,0,98,0,0,22,0,0
2014-02-17,Z1F0694C,0,119,0,82,0,0,23,0,0
2014-02-17,Z1Z05C7M,0,107,0,93,0,0,34,0,0
2014-02-17,Z290YG1Q,0,118,0,78,0,0,23,0,0
2014-02-17,Z3004H6W,0,118,0,92,0,0,22,0,0
2014-02-17,Z300GQHZ,0,112,0,95,0,0,22,0,0
2014-02-17,Z300GZ3E,0,118,0,95,0,0,21,0,0
2014-02-17,Z300H1WJ,0,115,0,97,0,0,24,0,0
2014-02-17,Z300HM5P,0,108,0,95,0,0,29,0,0
2014-02-17,Z300J9C4,0,119,0,96,0,0,22,0,0
2014-02-17,Z300J9JE,0,114,0,96,0,0,19,0,0
2014-02-17,Z300JCS5,0,109,0,96,0,0,22,0,0
2014-02-17,Z300K0L4,0,118,0,96,0,0,18,0,0
2014-02-17,Z300KMLH,0,116,0,96,0,0,18,0,0
2014-02-17,Z300MHJ0,0,119,0,95,0,0,26,0,0
2014-02-17,Z300MSW9,0,117,0,99,0,0,18,0,0
2014-02-17,Z300NPTA,0,117,0,97,0,0,19,0,0
2014-02-17,Z300P8X6,0,118,0,97,0,0,18,0,0
2014-02-17,Z300PAGD,0,111,0,97,0,0,28,0,0
2014-02-17,Z300PB6Y,0,117,0,97,0,0,28,0,0
2014-02-17,Z300WCHJ,0,117,0,99,0,0,19,0,0
2014-02-17,Z300WQ9Y,0,120,0,99,0,0,23,0,0
2014-02-17,Z300X5E2,0,116,0,99,0,0,21,0,0
2014-02-17,Z300YNCZ,0,114,0,100,0,0,25,0,0
2014-02-17,Z300ZRDZ,0,116,0,100,0,0,28,0,0
2014-02-17,Z300ZRMV,0,110,0,100,0,0,27,0,0
2014-02-17,Z300ZSEV,0,117,0,100,0,8590065666,23,0,0
2014-02-17,Z30111TS,0,111,0,100,0,0,22,0,0
2014-02-17,Z30149X6,0,117,0,99,0,0,21,0,0
2014-02-17,Z3015LQA,0,115,0,100,0,0,26,0,0
2014-02-18,5XW037FE,0,117,0,58,0,65538,21,0,0
2014-02-18,5XW03JLM,0,110,0,57,0,0,20,0,2
2014-02-18,5XW0DGXC,0,114,112,72,0,0,22,0,0
2014-02-18,5XW2ABE3,0,119,0,84,0,0,23,0,0
2014-02-18,5YD96SR2,0,103,0,88,0,4,19,0,0
2014-02-18,6XW037W9,0,118,263,58,0,1,21,0,0
2014-02-18,6XW03ANK,0,114,0,58,0,0,20,0,0
2014-02-18,6XW03HX7,0,113,0,56,0,1,23,0,0
2014-02-18,6XW0VKET,0,117,65,60,0,0,18,0,0
2014-02-18,6XW0ZKCJ,0,111,0,71,0,0,19,0,0
2014-02-18,9VS26M1E,0,118,1,55,0,42950328330,24,0,0
2014-02-18,9VS2A193,0,113,2,54,0,34360262671,21,0,0
2014-02-18,S1F01JJ5,0,117,0,81,7,30065229834,26,0,5
2014-02-18,S1F02FVQ,0,116,0,81,0,38655295497,19,0,0
2014-02-18,S1F02QKD,0,111,0,81,0,38655295502,22,0,9
2014-02-18,S1F02ZG5,0,117,0,80,0,90195689493,21,0,0
2014-02-18,S1F047BC,0,117,0,80,0,42950328335,25,0,0
2014-02-18,S1F04WZK,0,117,0,80,3,68720525328,24,0,0
2014-02-18,S1F05WJY,0,116,0,83,0,60130459662,17,8,0
2014-02-18,S1F09946,0,116,1240,84,150,68720525328,27,184,0
2014-02-18,S1F0CSYS,0,119,2456,85,0,90195689493,25,8,0
2014-02-18,S1F0S5D1,0,114,0,86,0,64425492500,35,0,1
2014-02-18,W0Q1GKQG,0,114,0,95,0,4295032843,20,0,0
2014-02-18,W0Q6JB0X,0,108,0,88,0,25,32,0,0
2014-02-18,W1F08HL6,0,117,0,83,0,47245361165,23,0,1
2014-02-18,W1F09MGS,0,111,0,83,0,38655295497,22,0,0
2014-02-18,W1F0A479,0,116,0,82,4,55835426831,20,0,2
2014-02-18,W1F0VVMM,0,108,0,86,0,51540393997,27,0,0
2014-02-18,W1F0ZK0H,0,119,0,89,0,77310590994,18,0,0
2014-02-18,W3006DA1,0,117,0,95,0,0,25,0,0
2014-02-18,W300AF2G,0,108,0,94,0,0,21,0,0
2014-02-18,W300B6KM,0,118,0,94,0,0,23,0,0
2014-02-18,W300BMN6,0,118,0,95,0,0,22,0,0
2014-02-18,W300C5AH,0,119,0,94,0,0,23,0,0
2014-02-18,W300D9DF,0,117,0,94,0,0,26,0,0
2014-02-18,W300E1XK,0,119,0,94,0,0,25,0,0
2014-02-18,W300J608,0,118,0,96,0,0,19,0,0
2014-02-18,W300KKPF,0,117,0,98,0,0,24,0,0
2014-02-18,Z1F0L4KJ,0,115,0,85,0,47245361163,25,0,0
2014-02-18,Z1F0L6BY,0,117,0,85,0,30065229831,25,0,0
2014-02-18,Z1F0LGTK,0,112,0,85,0,51540393996,35,0,0
2014-02-18,Z1F14BGY,0,117,0,89,0,8590065666,26,0,0
2014-02-18,Z1Z05927,0,117,0,93,0,0,30,0,0
2014-02-18,Z1Z06FXE,0,114,0,93,0,0,35,0,0
2014-02-18,Z2903J5V,0,120,0,81,0,0,24,0,0
2014-02-18,Z3005FEC,0,117,0,100,0,0,18,0,0
2014-02-18,Z3005HFF,0,115,0,96,0,4295032927,20,0,3
2014-02-18,Z300CMW6,0,117,0,96,0,1,22,0,0
2014-02-18,Z300CPA7,0,113,0,96,0,35,18,0,53
2014-02-18,Z300GPEB,0,119,0,95,0,0,26,0,0
2014-02-18,Z300GPPX,0,113,0,95,0,0,23,0,0
2014-02-18,Z300GQ4D,0,112,0,95,0,0,22,0,0
2014-02-18,Z300GYNQ,0,117,0,94,0,0,21,0,0
2014-02-18,Z300GZEP,0,117,0,94,0,0,23,0,0
2014-02-18,Z300JBWY,0,117,0,96,0,0,17,0,0
2014-02-18,Z300JC8H,0,113,0,95,0,0,15,0,0
